Student_ID,Sex,Race-Ethnicity,Eco_Dis,Program,Course,Predicted_Grade,Project_Grade,Final_Grade,2020_indicator,Final Grade > Project Grade,Final Grade > Predicted Grade,Final Grade > Both,Final Grade <Both,Moved to Below Passing
9161,F,H,0,DIPLOMA,"MATH.STUDIES, SL",5,7,5,1,FALSE,FALSE,FALSE,FALSE,FALSE
9161,F,H,0,DIPLOMA,"MUSIC, SL",4,3,3,1,FALSE,FALSE,FALSE,FALSE,FALSE
9161,F,H,0,DIPLOMA,"THEORY OF KNOWLEDGE., TK",4,1,2,1,TRUE,FALSE,FALSE,FALSE,FALSE
4796,M,H,0,COURSE,"ENGLISH A: Language and Literature, HL",3,2,2,1,FALSE,FALSE,FALSE,FALSE,FALSE
4796,M,H,0,COURSE,"ENVIRONMENTAL SYSTEMS AND SOCIETIES, SL",2,3,2,1,FALSE,FALSE,FALSE,FALSE,FALSE
4796,M,H,0,COURSE,"HISTORY, HL",2,2,2,1,FALSE,FALSE,FALSE,FALSE,FALSE
4796,M,H,0,COURSE,"BIOLOGY, SL",2,2,2,1,FALSE,FALSE,FALSE,FALSE,FALSE
4796,M,H,0,COURSE,"MATH.STUDIES, SL",3,5,3,1,FALSE,FALSE,FALSE,FALSE,FALSE
2104,F,H,0,DIPLOMA,"ENGLISH A: Language and Literature, HL",5,3,4,1,TRUE,FALSE,FALSE,FALSE,FALSE
2104,F,H,0,DIPLOMA,"SPANISH B, SL",3,2,3,1,TRUE,FALSE,FALSE,FALSE,FALSE
2104,F,H,0,DIPLOMA,"HISTORY, HL",4,4,3,1,FALSE,FALSE,FALSE,TRUE,TRUE
2104,F,H,0,DIPLOMA,"BIOLOGY, SL",4,4,3,1,FALSE,FALSE,FALSE,TRUE,TRUE
2104,F,H,0,DIPLOMA,"MATHEMATICS, SL",3,4,2,1,FALSE,FALSE,FALSE,TRUE,FALSE
2104,F,H,0,DIPLOMA,"VISUAL ARTS, HL",5,3,3,1,FALSE,FALSE,FALSE,FALSE,FALSE
2104,F,H,0,DIPLOMA,"THEORY OF KNOWLEDGE., TK",4,2,2,1,FALSE,FALSE,FALSE,FALSE,FALSE
2876,F,H,0,DIPLOMA,"ENGLISH A: Language and Literature, HL",4,3,4,1,TRUE,FALSE,FALSE,FALSE,FALSE
2876,F,H,0,DIPLOMA,"SPANISH B, SL",6,4,4,1,FALSE,FALSE,FALSE,FALSE,FALSE
2876,F,H,0,DIPLOMA,"ENVIRONMENTAL SYSTEMS AND SOCIETIES, SL",2,2,1,1,FALSE,FALSE,FALSE,TRUE,FALSE
2876,F,H,0,DIPLOMA,"HISTORY, HL",4,4,3,1,FALSE,FALSE,FALSE,TRUE,TRUE
2876,F,H,0,DIPLOMA,"MATH.STUDIES, SL",3,5,3,1,FALSE,FALSE,FALSE,FALSE,FALSE
2876,F,H,0,DIPLOMA,"THEATRE, HL",5,2,2,1,FALSE,FALSE,FALSE,FALSE,FALSE
2876,F,H,0,DIPLOMA,"THEORY OF KNOWLEDGE., TK",2,3,3,1,FALSE,TRUE,FALSE,FALSE,FALSE
2324,F,H,1,DIPLOMA,"ENGLISH A: Language and Literature, HL",4,3,3,1,FALSE,FALSE,FALSE,FALSE,FALSE
2324,F,H,1,DIPLOMA,"SPANISH B, SL",7,6,6,1,FALSE,FALSE,FALSE,FALSE,FALSE
2324,F,H,1,DIPLOMA,"HISTORY, HL",2,2,2,1,FALSE,FALSE,FALSE,FALSE,FALSE
2324,F,H,1,DIPLOMA,"BIOLOGY, SL",2,3,2,1,FALSE,FALSE,FALSE,FALSE,FALSE
2324,F,H,1,DIPLOMA,"MATH.STUDIES, SL",4,5,4,1,FALSE,FALSE,FALSE,FALSE,FALSE
2324,F,H,1,DIPLOMA,"THEATRE, HL",4,3,3,1,FALSE,FALSE,FALSE,FALSE,FALSE
2324,F,H,1,DIPLOMA,"THEORY OF KNOWLEDGE., TK",3,2,2,1,FALSE,FALSE,FALSE,FALSE,FALSE
2106,F,H,1,DIPLOMA,"ENGLISH A: Language and Literature, HL",3,3,3,1,FALSE,FALSE,FALSE,FALSE,FALSE
2106,F,H,1,DIPLOMA,"SPANISH B, SL",6,7,6,1,FALSE,FALSE,FALSE,FALSE,FALSE
2106,F,H,1,DIPLOMA,"HISTORY, HL",4,4,3,1,FALSE,FALSE,FALSE,TRUE,TRUE
2106,F,H,1,DIPLOMA,"BIOLOGY, SL",3,3,3,1,FALSE,FALSE,FALSE,FALSE,FALSE
2106,F,H,1,DIPLOMA,"MATH.STUDIES, SL",4,5,4,1,FALSE,FALSE,FALSE,FALSE,FALSE
2106,F,H,1,DIPLOMA,"THEORY OF KNOWLEDGE., TK",2,2,2,1,FALSE,FALSE,FALSE,FALSE,FALSE
2054,F,H,1,DIPLOMA,"ENGLISH A: Language and Literature, HL",5,6,5,1,FALSE,FALSE,FALSE,FALSE,FALSE
2054,F,H,1,DIPLOMA,"SPANISH B, HL",7,6,6,1,FALSE,FALSE,FALSE,FALSE,FALSE
2054,F,H,1,DIPLOMA,"HISTORY, HL",3,4,3,1,FALSE,FALSE,FALSE,FALSE,FALSE
2054,F,H,1,DIPLOMA,"BIOLOGY, SL",3,3,3,1,FALSE,FALSE,FALSE,FALSE,FALSE
2054,F,H,1,DIPLOMA,"MATHEMATICS, SL",4,3,3,1,FALSE,FALSE,FALSE,FALSE,FALSE
2054,F,H,1,DIPLOMA,"VISUAL ARTS, SL",3,2,3,1,TRUE,FALSE,FALSE,FALSE,FALSE
2054,F,H,1,DIPLOMA,"THEORY OF KNOWLEDGE., TK",4,3,3,1,FALSE,FALSE,FALSE,FALSE,FALSE
28,M,H,1,DIPLOMA,"ENGLISH A: Language and Literature, HL",3,3,3,1,FALSE,FALSE,FALSE,FALSE,FALSE
28,M,H,1,DIPLOMA,"SPANISH B, HL",4,5,5,1,FALSE,TRUE,FALSE,FALSE,FALSE
28,M,H,1,DIPLOMA,"HISTORY, HL",2,3,2,1,FALSE,FALSE,FALSE,FALSE,FALSE
28,M,H,1,DIPLOMA,"BIOLOGY, SL",2,3,2,1,FALSE,FALSE,FALSE,FALSE,FALSE
28,M,H,1,DIPLOMA,"MATH.STUDIES, SL",3,5,3,1,FALSE,FALSE,FALSE,FALSE,FALSE
28,M,H,1,DIPLOMA,"THEATRE, SL",2,0,0,1,FALSE,FALSE,FALSE,FALSE,FALSE
28,M,H,1,DIPLOMA,"THEORY OF KNOWLEDGE., TK",1,2,2,1,FALSE,TRUE,FALSE,FALSE,FALSE
2055,M,H,1,DIPLOMA,"ENGLISH A: Language and Literature, HL",2,3,3,1,FALSE,TRUE,FALSE,FALSE,FALSE
2055,M,H,1,DIPLOMA,"SPANISH B, HL",5,6,5,1,FALSE,FALSE,FALSE,FALSE,FALSE
2055,M,H,1,DIPLOMA,"HISTORY, HL",2,3,2,1,FALSE,FALSE,FALSE,FALSE,FALSE
2055,M,H,1,DIPLOMA,"BIOLOGY, SL",2,2,2,1,FALSE,FALSE,FALSE,FALSE,FALSE
2055,M,H,1,DIPLOMA,"MATH.STUDIES, SL",2,5,2,1,FALSE,FALSE,FALSE,FALSE,FALSE
2055,M,H,1,DIPLOMA,"FILM, SL",2,2,2,1,FALSE,FALSE,FALSE,FALSE,FALSE
2055,M,H,1,DIPLOMA,"THEORY OF KNOWLEDGE., TK",2,3,3,1,FALSE,TRUE,FALSE,FALSE,FALSE
5030,M,H,1,DIPLOMA,"ENGLISH A: Language and Literature, HL",3,3,3,1,FALSE,FALSE,FALSE,FALSE,FALSE
5030,M,H,1,DIPLOMA,"SPANISH B, HL",5,5,5,1,FALSE,FALSE,FALSE,FALSE,FALSE
5030,M,H,1,DIPLOMA,"ENVIRONMENTAL SYSTEMS AND SOCIETIES, SL",3,2,2,1,FALSE,FALSE,FALSE,FALSE,FALSE
5030,M,H,1,DIPLOMA,"HISTORY, HL",3,3,3,1,FALSE,FALSE,FALSE,FALSE,FALSE
5030,M,H,1,DIPLOMA,"MATHEMATICS, SL",2,3,2,1,FALSE,FALSE,FALSE,FALSE,FALSE
5030,M,H,1,DIPLOMA,"FILM, HL",2,2,2,1,FALSE,FALSE,FALSE,FALSE,FALSE
5030,M,H,1,DIPLOMA,"THEORY OF KNOWLEDGE., TK",1,1,2,1,TRUE,TRUE,TRUE,FALSE,FALSE
2041,F,H,1,DIPLOMA,"ENGLISH A: Language and Literature, HL",4,2,2,1,FALSE,FALSE,FALSE,FALSE,FALSE
2041,F,H,1,DIPLOMA,"SPANISH B, SL",3,2,3,1,TRUE,FALSE,FALSE,FALSE,FALSE
2041,F,H,1,DIPLOMA,"ENVIRONMENTAL SYSTEMS AND SOCIETIES, SL",1,2,1,1,FALSE,FALSE,FALSE,FALSE,FALSE
2041,F,H,1,DIPLOMA,"HISTORY, HL",3,4,3,1,FALSE,FALSE,FALSE,FALSE,FALSE
2041,F,H,1,DIPLOMA,"MATH.STUDIES, SL",2,4,2,1,FALSE,FALSE,FALSE,FALSE,FALSE
2041,F,H,1,DIPLOMA,"VISUAL ARTS, HL",0,0,0,1,FALSE,FALSE,FALSE,FALSE,FALSE
2041,F,H,1,DIPLOMA,"THEORY OF KNOWLEDGE., TK",2,2,2,1,FALSE,FALSE,FALSE,FALSE,FALSE
7324,M,H,0,DIPLOMA,"ENGLISH A: Language and Literature, HL",3,2,2,1,FALSE,FALSE,FALSE,FALSE,FALSE
7324,M,H,0,DIPLOMA,"SPANISH B, SL",7,6,6,1,FALSE,FALSE,FALSE,FALSE,FALSE
7324,M,H,0,DIPLOMA,"HISTORY, HL",3,4,3,1,FALSE,FALSE,FALSE,FALSE,FALSE
7324,M,H,0,DIPLOMA,"BIOLOGY, HL",2,3,2,1,FALSE,FALSE,FALSE,FALSE,FALSE
7324,M,H,0,DIPLOMA,"MATHEMATICS, SL",0,0,0,1,FALSE,FALSE,FALSE,FALSE,FALSE
7324,M,H,0,DIPLOMA,"THEORY OF KNOWLEDGE., TK",1,1,1,1,FALSE,FALSE,FALSE,FALSE,FALSE
2110,M,H,1,DIPLOMA,"ENGLISH A: Language and Literature, HL",4,3,3,1,FALSE,FALSE,FALSE,FALSE,FALSE
2110,M,H,1,DIPLOMA,"SPANISH B, SL",7,6,6,1,FALSE,FALSE,FALSE,FALSE,FALSE
2110,M,H,1,DIPLOMA,"HISTORY, HL",4,3,3,1,FALSE,FALSE,FALSE,FALSE,FALSE
2110,M,H,1,DIPLOMA,"BIOLOGY, SL",3,3,3,1,FALSE,FALSE,FALSE,FALSE,FALSE
2110,M,H,1,DIPLOMA,"MATH.STUDIES, SL",3,3,2,1,FALSE,FALSE,FALSE,TRUE,FALSE
2110,M,H,1,DIPLOMA,"FILM, HL",4,3,3,1,FALSE,FALSE,FALSE,FALSE,FALSE
2110,M,H,1,DIPLOMA,"THEORY OF KNOWLEDGE., TK",2,2,2,1,FALSE,FALSE,FALSE,FALSE,FALSE
2405,F,H,1,DIPLOMA,"ENGLISH A: Language and Literature, HL",3,2,2,1,FALSE,FALSE,FALSE,FALSE,FALSE
2405,F,H,1,DIPLOMA,"SPANISH AB INITIO., SL",4,3,3,1,FALSE,FALSE,FALSE,FALSE,FALSE
2405,F,H,1,DIPLOMA,"ENVIRONMENTAL SYSTEMS AND SOCIETIES, SL",3,2,2,1,FALSE,FALSE,FALSE,FALSE,FALSE
2405,F,H,1,DIPLOMA,"HISTORY, HL",4,3,3,1,FALSE,FALSE,FALSE,FALSE,FALSE
2405,F,H,1,DIPLOMA,"MATH.STUDIES, SL",3,4,3,1,FALSE,FALSE,FALSE,FALSE,FALSE
2405,F,H,1,DIPLOMA,"FILM, HL",4,2,3,1,TRUE,FALSE,FALSE,FALSE,FALSE
2405,F,H,1,DIPLOMA,"THEORY OF KNOWLEDGE., TK",3,1,2,1,TRUE,FALSE,FALSE,FALSE,FALSE
6197,M,H,1,DIPLOMA,"ENGLISH A: Language and Literature, HL",3,2,3,1,TRUE,FALSE,FALSE,FALSE,FALSE
6197,M,H,1,DIPLOMA,"SPANISH B, SL",7,6,6,1,FALSE,FALSE,FALSE,FALSE,FALSE
6197,M,H,1,DIPLOMA,"HISTORY, HL",3,3,2,1,FALSE,FALSE,FALSE,TRUE,FALSE
6197,M,H,1,DIPLOMA,"BIOLOGY, SL",3,3,3,1,FALSE,FALSE,FALSE,FALSE,FALSE
6197,M,H,1,DIPLOMA,"MATH.STUDIES, SL",3,3,2,1,FALSE,FALSE,FALSE,TRUE,FALSE
6197,M,H,1,DIPLOMA,"VISUAL ARTS, HL",2,2,2,1,FALSE,FALSE,FALSE,FALSE,FALSE
6197,M,H,1,DIPLOMA,"THEORY OF KNOWLEDGE., TK",1,2,2,1,FALSE,TRUE,FALSE,FALSE,FALSE
2329,M,H,1,DIPLOMA,"ENGLISH A: Language and Literature, HL",4,3,3,1,FALSE,FALSE,FALSE,FALSE,FALSE
2329,M,H,1,DIPLOMA,"SPANISH B, SL",2,2,2,1,FALSE,FALSE,FALSE,FALSE,FALSE
2329,M,H,1,DIPLOMA,"HISTORY, HL",3,4,3,1,FALSE,FALSE,FALSE,FALSE,FALSE
2329,M,H,1,DIPLOMA,"BIOLOGY, SL",2,3,2,1,FALSE,FALSE,FALSE,FALSE,FALSE
2329,M,H,1,DIPLOMA,"MATH.STUDIES, SL",2,5,2,1,FALSE,FALSE,FALSE,FALSE,FALSE
2329,M,H,1,DIPLOMA,"FILM, HL",4,2,2,1,FALSE,FALSE,FALSE,FALSE,FALSE
2329,M,H,1,DIPLOMA,"THEORY OF KNOWLEDGE., TK",2,1,1,1,FALSE,FALSE,FALSE,FALSE,FALSE
2949,M,H,0,DIPLOMA,"ENGLISH A: Language and Literature, HL",4,4,4,1,FALSE,FALSE,FALSE,FALSE,FALSE
2949,M,H,0,DIPLOMA,"SPANISH B, SL",7,4,5,1,TRUE,FALSE,FALSE,FALSE,FALSE
2949,M,H,0,DIPLOMA,"HISTORY, HL",4,4,3,1,FALSE,FALSE,FALSE,TRUE,TRUE
2949,M,H,0,DIPLOMA,"BIOLOGY, HL",3,3,2,1,FALSE,FALSE,FALSE,TRUE,FALSE
2949,M,H,0,DIPLOMA,"MATHEMATICS, SL",2,3,2,1,FALSE,FALSE,FALSE,FALSE,FALSE
2949,M,H,0,DIPLOMA,"FILM, SL",4,3,3,1,FALSE,FALSE,FALSE,FALSE,FALSE
2949,M,H,0,DIPLOMA,"THEORY OF KNOWLEDGE., TK",4,2,2,1,FALSE,FALSE,FALSE,FALSE,FALSE
2867,F,H,0,DIPLOMA,"ENGLISH A: Language and Literature, HL",4,4,4,1,FALSE,FALSE,FALSE,FALSE,FALSE
2867,F,H,0,DIPLOMA,"SPANISH B, HL",7,7,7,1,FALSE,FALSE,FALSE,FALSE,FALSE
2867,F,H,0,DIPLOMA,"HISTORY, HL",5,4,4,1,FALSE,FALSE,FALSE,FALSE,FALSE
2867,F,H,0,DIPLOMA,"BIOLOGY, SL",4,3,3,1,FALSE,FALSE,FALSE,FALSE,FALSE
2867,F,H,0,DIPLOMA,"MATH.STUDIES, SL",4,7,4,1,FALSE,FALSE,FALSE,FALSE,FALSE
2867,F,H,0,DIPLOMA,"THEATRE, SL",5,3,3,1,FALSE,FALSE,FALSE,FALSE,FALSE
2867,F,H,0,DIPLOMA,"THEORY OF KNOWLEDGE., TK",3,2,2,1,FALSE,FALSE,FALSE,FALSE,FALSE
3083,F,H,1,DIPLOMA,"ENGLISH A: Language and Literature, HL",4,3,4,1,TRUE,FALSE,FALSE,FALSE,FALSE
3083,F,H,1,DIPLOMA,"SPANISH B, SL",3,2,3,1,TRUE,FALSE,FALSE,FALSE,FALSE
3083,F,H,1,DIPLOMA,"ENVIRONMENTAL SYSTEMS AND SOCIETIES, SL",1,2,1,1,FALSE,FALSE,FALSE,FALSE,FALSE
3083,F,H,1,DIPLOMA,"HISTORY, HL",2,4,2,1,FALSE,FALSE,FALSE,FALSE,FALSE
3083,F,H,1,DIPLOMA,"MATH.STUDIES, SL",4,4,3,1,FALSE,FALSE,FALSE,TRUE,TRUE
3083,F,H,1,DIPLOMA,"MUSIC, HL",4,3,3,1,FALSE,FALSE,FALSE,FALSE,FALSE
3083,F,H,1,DIPLOMA,"THEORY OF KNOWLEDGE., TK",2,2,2,1,FALSE,FALSE,FALSE,FALSE,FALSE
2221,F,H,0,DIPLOMA,"ENGLISH A: Language and Literature, HL",3,3,3,1,FALSE,FALSE,FALSE,FALSE,FALSE
2221,F,H,0,DIPLOMA,"SPANISH B, SL",7,5,5,1,FALSE,FALSE,FALSE,FALSE,FALSE
2221,F,H,0,DIPLOMA,"HISTORY, HL",4,4,3,1,FALSE,FALSE,FALSE,TRUE,TRUE
2221,F,H,0,DIPLOMA,"BIOLOGY, HL",2,3,2,1,FALSE,FALSE,FALSE,FALSE,FALSE
2221,F,H,0,DIPLOMA,"MATH.STUDIES, SL",4,4,3,1,FALSE,FALSE,FALSE,TRUE,TRUE
2221,F,H,0,DIPLOMA,"MUSIC, SL",4,3,2,1,FALSE,FALSE,FALSE,TRUE,FALSE
2221,F,H,0,DIPLOMA,"THEORY OF KNOWLEDGE., TK",2,2,2,1,FALSE,FALSE,FALSE,FALSE,FALSE
3788,M,B,1,DIPLOMA,"ENGLISH A: Language and Literature, HL",4,2,2,1,FALSE,FALSE,FALSE,FALSE,FALSE
3788,M,B,1,DIPLOMA,"SPANISH B, SL",5,3,3,1,FALSE,FALSE,FALSE,FALSE,FALSE
3788,M,B,1,DIPLOMA,"HISTORY, HL",4,2,3,1,TRUE,FALSE,FALSE,FALSE,FALSE
3788,M,B,1,DIPLOMA,"BIOLOGY, HL",2,3,2,1,FALSE,FALSE,FALSE,FALSE,FALSE
3788,M,B,1,DIPLOMA,"MATHEMATICS, SL",0,0,0,1,FALSE,FALSE,FALSE,FALSE,FALSE
3788,M,B,1,DIPLOMA,"THEORY OF KNOWLEDGE., TK",1,2,2,1,FALSE,TRUE,FALSE,FALSE,FALSE
2117,M,H,1,COURSE,"ENGLISH A: Language and Literature, HL",3,1,2,1,TRUE,FALSE,FALSE,FALSE,FALSE
2117,M,H,1,COURSE,"SPANISH B, HL",5,4,5,1,TRUE,FALSE,FALSE,FALSE,FALSE
2117,M,H,1,COURSE,"HISTORY, HL",3,4,3,1,FALSE,FALSE,FALSE,FALSE,FALSE
2117,M,H,1,COURSE,"BIOLOGY, SL",2,2,2,1,FALSE,FALSE,FALSE,FALSE,FALSE
2117,M,H,1,COURSE,"MATHEMATICS, SL",1,1,1,1,FALSE,FALSE,FALSE,FALSE,FALSE
2437,M,H,1,DIPLOMA,"ENGLISH A: Language and Literature, HL",3,1,2,1,TRUE,FALSE,FALSE,FALSE,FALSE
2437,M,H,1,DIPLOMA,"SPANISH B, SL",6,5,5,1,FALSE,FALSE,FALSE,FALSE,FALSE
2437,M,H,1,DIPLOMA,"ENVIRONMENTAL SYSTEMS AND SOCIETIES, SL",2,2,1,1,FALSE,FALSE,FALSE,TRUE,FALSE
2437,M,H,1,DIPLOMA,"HISTORY, HL",1,2,2,1,FALSE,TRUE,FALSE,FALSE,FALSE
2437,M,H,1,DIPLOMA,"MATH.STUDIES, SL",2,4,2,1,FALSE,FALSE,FALSE,FALSE,FALSE
2437,M,H,1,DIPLOMA,"THEATRE, HL",2,0,0,1,FALSE,FALSE,FALSE,FALSE,FALSE
2437,M,H,1,DIPLOMA,"THEORY OF KNOWLEDGE., TK",1,2,2,1,FALSE,TRUE,FALSE,FALSE,FALSE
3296,M,H,0,DIPLOMA,"ENGLISH A: Language and Literature, HL",3,2,2,1,FALSE,FALSE,FALSE,FALSE,FALSE
3296,M,H,0,DIPLOMA,"SPANISH B, SL",7,5,5,1,FALSE,FALSE,FALSE,FALSE,FALSE
3296,M,H,0,DIPLOMA,"ENVIRONMENTAL SYSTEMS AND SOCIETIES, SL",2,2,1,1,FALSE,FALSE,FALSE,TRUE,FALSE
3296,M,H,0,DIPLOMA,"HISTORY, HL",2,3,2,1,FALSE,FALSE,FALSE,FALSE,FALSE
3296,M,H,0,DIPLOMA,"BIOLOGY, HL",2,2,2,1,FALSE,FALSE,FALSE,FALSE,FALSE
3296,M,H,0,DIPLOMA,"MATH.STUDIES, SL",2,4,2,1,FALSE,FALSE,FALSE,FALSE,FALSE
3296,M,H,0,DIPLOMA,"THEORY OF KNOWLEDGE., TK",1,1,1,1,FALSE,FALSE,FALSE,FALSE,FALSE
2120,F,H,1,DIPLOMA,"ENGLISH A: Language and Literature, HL",2,3,3,1,FALSE,TRUE,FALSE,FALSE,FALSE
2120,F,H,1,DIPLOMA,"SPANISH B, HL",6,6,6,1,FALSE,FALSE,FALSE,FALSE,FALSE
2120,F,H,1,DIPLOMA,"HISTORY, HL",2,4,2,1,FALSE,FALSE,FALSE,FALSE,FALSE
2120,F,H,1,DIPLOMA,"BIOLOGY, SL",3,2,2,1,FALSE,FALSE,FALSE,FALSE,FALSE
2120,F,H,1,DIPLOMA,"MATHEMATICS, SL",2,4,2,1,FALSE,FALSE,FALSE,FALSE,FALSE
2120,F,H,1,DIPLOMA,"VISUAL ARTS, SL",2,3,3,1,FALSE,TRUE,FALSE,FALSE,FALSE
2120,F,H,1,DIPLOMA,"THEORY OF KNOWLEDGE., TK",1,2,2,1,FALSE,TRUE,FALSE,FALSE,FALSE
2963,M,H,1,COURSE,"SPANISH B, SL",5,6,4,0,FALSE,FALSE,FALSE,TRUE,FALSE
2963,M,H,1,COURSE,"ENVIRONMENTAL SYSTEMS AND SOCIETIES, SL",1,1,1,0,FALSE,FALSE,FALSE,FALSE,FALSE
2963,M,H,1,COURSE,"MATH.STUDIES, SL",1,2,1,0,FALSE,FALSE,FALSE,FALSE,FALSE
3966,M,B,1,COURSE,"ENVIRONMENTAL SYSTEMS AND SOCIETIES, SL",1,1,1,0,FALSE,FALSE,FALSE,FALSE,FALSE
3966,M,B,1,COURSE,"HISTORY, HL",1,1,1,0,FALSE,FALSE,FALSE,FALSE,FALSE
3966,M,B,1,COURSE,"MUSIC, SL",5,2,2,0,FALSE,FALSE,FALSE,FALSE,FALSE
1708,M,H,1,COURSE,"ENGLISH A: Language and Literature, HL",3,4,3,0,FALSE,FALSE,FALSE,FALSE,FALSE
1708,M,H,1,COURSE,"SPANISH B, SL",5,7,6,0,FALSE,TRUE,FALSE,FALSE,FALSE
1708,M,H,1,COURSE,"HISTORY, HL",2,3,2,0,FALSE,FALSE,FALSE,FALSE,FALSE
1708,M,H,1,COURSE,"BIOLOGY, SL",1,1,2,0,TRUE,TRUE,TRUE,FALSE,FALSE
3082,M,H,0,COURSE,"SPANISH AB INITIO., SL",2,4,0,0,FALSE,FALSE,FALSE,TRUE,FALSE
3082,M,H,0,COURSE,"HISTORY, HL",2,1,2,0,TRUE,FALSE,FALSE,FALSE,FALSE
1789,M,H,1,COURSE,"ENGLISH A: Language and Literature, HL",2,3,3,0,FALSE,TRUE,FALSE,FALSE,FALSE
1789,M,H,1,COURSE,"HISTORY, HL",2,3,1,0,FALSE,FALSE,FALSE,TRUE,FALSE
1789,M,H,1,COURSE,"BIOLOGY, SL",1,1,1,0,FALSE,FALSE,FALSE,FALSE,FALSE
1789,M,H,1,COURSE,"MATH.STUDIES, SL",2,4,2,0,FALSE,FALSE,FALSE,FALSE,FALSE
1789,M,H,1,COURSE,"MUSIC, SL",6,2,2,0,FALSE,FALSE,FALSE,FALSE,FALSE
1779,M,H,1,COURSE,"SPANISH B, SL",4,4,3,0,FALSE,FALSE,FALSE,TRUE,TRUE
1779,M,H,1,COURSE,"HISTORY, HL",1,2,2,0,FALSE,TRUE,FALSE,FALSE,FALSE
1840,M,H,1,COURSE,"SPANISH B, SL",5,4,6,0,TRUE,TRUE,TRUE,FALSE,FALSE
1840,M,H,1,COURSE,"ENVIRONMENTAL SYSTEMS AND SOCIETIES, SL",2,1,1,0,FALSE,FALSE,FALSE,FALSE,FALSE
1840,M,H,1,COURSE,"HISTORY, HL",1,3,2,0,FALSE,TRUE,FALSE,FALSE,FALSE
1840,M,H,1,COURSE,"MATH.STUDIES, SL",4,3,3,0,FALSE,FALSE,FALSE,FALSE,FALSE
1840,M,H,1,COURSE,"MUSIC, HL",4,2,2,0,FALSE,FALSE,FALSE,FALSE,FALSE
1950,M,W,1,COURSE,"ENGLISH A: Language and Literature, HL",2,3,3,0,FALSE,TRUE,FALSE,FALSE,FALSE
1950,M,W,1,COURSE,"SPANISH AB INITIO., SL",2,3,3,0,FALSE,TRUE,FALSE,FALSE,FALSE
1950,M,W,1,COURSE,"HISTORY, HL",2,1,3,0,TRUE,TRUE,TRUE,FALSE,FALSE
1950,M,W,1,COURSE,"MATH.STUDIES, SL",3,3,3,0,FALSE,FALSE,FALSE,FALSE,FALSE
1950,M,W,1,COURSE,"MUSIC, HL",4,2,2,0,FALSE,FALSE,FALSE,FALSE,FALSE
6268,M,W,1,COURSE,"ENGLISH A: Language and Literature, HL",2,4,4,0,FALSE,TRUE,FALSE,FALSE,FALSE
6268,M,W,1,COURSE,"ENVIRONMENTAL SYSTEMS AND SOCIETIES, SL",3,1,1,0,FALSE,FALSE,FALSE,FALSE,FALSE
6268,M,W,1,COURSE,"HISTORY, HL",2,2,3,0,TRUE,TRUE,TRUE,FALSE,FALSE
6268,M,W,1,COURSE,"BIOLOGY, HL",2,1,2,0,TRUE,FALSE,FALSE,FALSE,FALSE
6268,M,W,1,COURSE,"MATH.STUDIES, SL",3,3,3,0,FALSE,FALSE,FALSE,FALSE,FALSE
1907,F,H,1,COURSE,"SPANISH AB INITIO., SL",1,2,1,0,FALSE,FALSE,FALSE,FALSE,FALSE
1907,F,H,1,COURSE,"HISTORY, HL",1,1,1,0,FALSE,FALSE,FALSE,FALSE,FALSE
1907,F,H,1,COURSE,"BIOLOGY, SL",1,2,2,0,FALSE,TRUE,FALSE,FALSE,FALSE
1907,F,H,1,COURSE,"MUSIC, SL",4,3,3,0,FALSE,FALSE,FALSE,FALSE,FALSE
1916,F,H,1,DIPLOMA,"ENGLISH A: Language and Literature, HL",4,4,4,0,FALSE,FALSE,FALSE,FALSE,FALSE
1916,F,H,1,DIPLOMA,"SPANISH B, SL",5,7,6,0,FALSE,TRUE,FALSE,FALSE,FALSE
1916,F,H,1,DIPLOMA,"ENVIRONMENTAL SYSTEMS AND SOCIETIES, SL",3,3,2,0,FALSE,FALSE,FALSE,TRUE,FALSE
1916,F,H,1,DIPLOMA,"HISTORY, HL",3,4,3,0,FALSE,FALSE,FALSE,FALSE,FALSE
1916,F,H,1,DIPLOMA,"MATH.STUDIES, SL",2,3,2,0,FALSE,FALSE,FALSE,FALSE,FALSE
1916,F,H,1,DIPLOMA,"MUSIC, HL",4,3,3,0,FALSE,FALSE,FALSE,FALSE,FALSE
1916,F,H,1,DIPLOMA,"THEORY OF KNOWLEDGE., TK",3,1,2,0,TRUE,FALSE,FALSE,FALSE,FALSE
6024,M,H,1,COURSE,"SPANISH AB INITIO., SL",1,3,0,0,FALSE,FALSE,FALSE,TRUE,FALSE
6024,M,H,1,COURSE,"ENVIRONMENTAL SYSTEMS AND SOCIETIES, SL",1,1,1,0,FALSE,FALSE,FALSE,FALSE,FALSE
6024,M,H,1,COURSE,"MATH.STUDIES, SL",2,1,2,0,TRUE,FALSE,FALSE,FALSE,FALSE
4623,M,H,1,COURSE,"SPANISH B, SL",5,6,6,0,FALSE,TRUE,FALSE,FALSE,FALSE
4623,M,H,1,COURSE,"ENVIRONMENTAL SYSTEMS AND SOCIETIES, SL",2,1,1,0,FALSE,FALSE,FALSE,FALSE,FALSE
4623,M,H,1,COURSE,"HISTORY, HL",3,3,3,0,FALSE,FALSE,FALSE,FALSE,FALSE
4623,M,H,1,COURSE,"MATH.STUDIES, SL",2,1,2,0,TRUE,FALSE,FALSE,FALSE,FALSE
